nohup: ignoring input
2026-01-09 20:02:46,762 - INFO - 🤖 ML 모델 로딩...
2026-01-09 20:02:47,455 - INFO -    Short 모델 정확도: 81.9%
2026-01-09 20:02:47,456 - INFO -    Long 모델 정확도: 81.4%
2026-01-09 20:02:47,456 - INFO -    Regime 모델 정확도: 84.9%
2026-01-09 20:02:47,456 - INFO - 📅 자동 재학습 스케줄러 가동 (매일 00:00)
2026-01-09 20:02:47,457 - INFO - 봇 초기화 완료: BTC/USDT (5m)
2026-01-09 20:02:47,457 - INFO - Loading Bot_1H from /home/ser1/새 폴더/btc/usdt 봇 통합관리/bybit_bot_usb(1시간-통합)
2026-01-09 20:02:47,457 - DEBUG - Logging configured. Log file: /home/ser1/새 폴더/btc/usdt 봇 통합관리/bybit_bot_usb(1시간-통합)/bot_1h.log
2026-01-09 20:02:47,484 - INFO - ✅ ML 모델 로드 성공
2026-01-09 20:02:47,485 - INFO - 🤖 1시간봉 최종 봇 초기화 완료 (잔고: 100)
2026-01-09 20:02:47,545 - INFO - 🚀 라이브 트레이딩 봇 시작 (다중 ML 모델)
INFO:     Started server process [22414]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
Starting High Profit Bot (Survival Mode 163x)...
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956677073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956679083 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956681084 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956683082 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956685077 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956687077 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956689077 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956691079 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956693081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956695084 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956697084 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956699073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956701072 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956703074 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956705079 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956707081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956709081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956711073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956713073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956715089 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956717082 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956719076 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956721078 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956723080 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956725081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956727082 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956729086 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956731076 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956733073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956735075 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956737076 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956739071 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956741081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956743081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956745085 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956747073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956749072 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956751074 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956753077 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956755072 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956757072 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956759082 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956761084 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956763073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956765073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956767076 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956769073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956771078 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956773080 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956775085 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956777072 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956779075 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956781073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956783073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956785075 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956787077 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956789081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956791081 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956793083 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956795085 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956797074 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956799072 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956801074 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956803076 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956805082 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956807078 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956809077 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956811073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956813073 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956815079 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956817075 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956819076 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956821077 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956823080 HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/data?t=1767956825082 HTTP/1.1" 200 OK
